Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[75.4088],[51.7388],[0.],[0.],[0.],[9.419337],[21.6989],9.85895,4.300043275682052,2014-05-26
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[75.403404],[52.9034],[0.],[0.],[0.],[9.419337],[21.6989],9.770199999999999,4.171360212349997,2014-05-26
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[74.688805],[51.3788],[0.],[0.],[0.],[9.852963],[22.5937],13.312683333333332,4.35070135113307,2014-05-26
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[74.946205],[51.9962],[0.],[0.],[0.],[9.852963],[22.5937],12.11125,4.276493310774437,2014-05-26
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[75.5591],[52.1591],[0.],[0.],[0.],[9.406046],[21.9226],18.4757,4.286070784221425,2014-05-26
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[74.985794],[52.3958],[0.],[0.],[0.],[9.406046],[21.9226],13.793766666666667,4.237596280475705,2014-05-26
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[75.1055],[52.4255],[0.],[0.],[0.],[9.852963],[22.5937],16.769283333333334,4.2472155209372495,2014-05-26
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[75.0083],[52.598297],[0.],[0.],[0.],[9.845342],[23.0411],23.40515,4.27446159178092,2014-05-26
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[72.914],[50.504],[0.],[0.],[0.],[10.292631],[24.607],37.144800000000004,4.709456664629566,2014-05-26
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[75.6635],[51.9035],[0.],[0.],[0.],[10.068985],[23.0411],37.88881666666667,4.560641682764432,2014-05-26
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[77.144],[50.054],[0.],[0.],[0.],[8.512365],[21.0278],17.08745,4.526163947185818,2014-05-26
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[57.5888],[34.8188],[0.],[0.],[0.],[8.142803],[17.2249],9.85895,7.788806589342097,2011-11-02
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[57.7634],[34.9934],[0.],[0.],[0.],[8.142803],[17.2249],9.770199999999999,7.723910553858468,2011-11-02
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[57.1388],[34.3688],[0.],[0.],[0.],[8.142803],[17.0012],13.312683333333332,7.970033740585664,2011-11-02
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[57.396202],[34.7162],[0.],[0.],[0.],[8.142803],[17.0012],12.11125,7.8328754302267205,2011-11-02
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[57.9191],[35.2391],[0.],[0.],[0.],[8.313096],[15.659],18.4757,7.668128925963004,2011-11-02
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[57.2558],[34.4858],[0.],[0.],[0.],[8.313096],[15.659],13.793766666666667,7.926301022195755,2011-11-02
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[57.5555],[34.8755],[0.],[0.],[0.],[8.142803],[17.0012],16.769283333333334,7.791558330353542,2011-11-02
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[57.3683],[34.2383],[0.],[0.],[0.],[8.142803],[15.4353],23.40515,8.082010007934956,2011-11-02
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[54.824],[32.144],[0.],[0.],[0.],[7.327669],[17.0012],37.144800000000004,9.200157971771395,2011-11-02
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[56.8535],[31.3835],[0.],[0.],[0.],[7.436133],[15.8827],37.88881666666667,9.605812444222332,2011-11-02
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[57.163998],[32.864],[0.],[0.],[0.],[6.142592],[15.8827],17.08745,8.620690925822863,2011-11-02
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[56.7473],[46.7573],[21.099998],[21.099998],[0.],[11.108682],[29.7521],9.85895,6.112277391156506,2018-03-29
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[57.1604],[46.6304],[20.7],[20.7],[0.],[11.305152],[29.528399],9.770199999999999,6.113775002353284,2018-03-29
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[56.4728],[45.4028],[20.099998],[20.099998],[0.],[11.4087],[30.8706],13.312683333333332,6.32759559462739,2018-03-29
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[56.5664],[45.4964],[20.099998],[20.099998],[0.],[11.4087],[30.8706],12.11125,6.305056922038615,2018-03-29
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[57.4808],[45.9608],[18.],[18.],[0.],[11.106429],[29.528399],18.4757,6.123138561492779,2018-03-29
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[56.7788],[45.2588],[18.],[18.],[0.],[11.106429],[29.528399],13.793766666666667,6.237433589000701,2018-03-29
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[56.682503],[45.0725],[18.999998],[18.999998],[0.],[11.305152],[29.7521],16.769283333333334,6.345530317556441,2018-03-29
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[57.1298],[44.7098],[17.800001],[17.800001],[0.],[9.812248],[26.844],23.40515,6.395889351235188,2018-03-29
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[55.6781],[41.3681],[22.099998],[22.099998],[0.],[7.327669],[27.738798],37.144800000000004,7.644404408579298,2018-03-29
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[58.7948],[42.9548],[17.4],[17.4],[0.],[8.313096],[26.620298],37.88881666666667,6.963243263755154,2018-03-29
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[59.8919],[43.6019],[12.8],[12.8],[0.],[9.408707],[25.278101],17.08745,6.283854444875887,2018-03-29
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[69.977295],[55.4873],[1.2],[1.2],[0.],[13.468523],[38.7001],9.85895,3.964252435665064,2020-10-21
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[70.210396],[56.2604],[1.6],[1.6],[0.],[13.3715725],[38.7001],9.770199999999999,3.9087247360261683,2020-10-21
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[69.162796],[56.0228],[1.4000001],[1.4000001],[0.],[13.305919],[37.357903],13.312683333333332,3.9317112982157374,2020-10-21
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[69.2564],[56.1164],[1.4000001],[1.4000001],[0.],[13.305919],[37.357903],12.11125,3.919225748796544,2020-10-21
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[71.2508],[56.5808],[1.1],[1.1],[0.],[13.514888],[35.1209],18.4757,3.8917191244857525,2020-10-21
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[70.5488],[55.8788],[1.1],[1.1],[0.],[13.514888],[35.1209],13.793766666666667,3.9339700012148855,2020-10-21
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[70.182495],[56.1425],[1.2],[1.2],[0.],[13.706075],[37.357903],16.769283333333334,3.9266199397895654,2020-10-21
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[71.2598],[56.3198],[1.4000001],[1.4000001],[0.],[14.009408],[37.581596],23.40515,3.9649271249417124,2020-10-21
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[70.3481],[52.7081],[0.90000004],[0.90000004],[0.],[13.735253],[39.1475],37.144800000000004,4.498609360916777,2020-10-21
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[74.0048],[52.6748],[0.6],[0.6],[0.],[13.379055],[31.7654],37.88881666666667,4.503329155188689,2020-10-21
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[75.551895],[54.671898],[0.6],[0.6],[0.],[13.015036],[29.7521],17.08745,4.0425520918402835,2020-10-21
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[61.1573],[40.1873],[0.],[0.],[0.],[10.634577],[25.949202],9.85895,6.193583344553052,2021-04-14
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[61.3904],[39.3404],[0.],[0.],[0.],[10.399043],[25.278101],9.770199999999999,6.40015316744427,2021-04-14
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[61.2428],[40.0928],[0.],[0.],[0.],[9.766241],[25.0544],13.312683333333332,6.225303011866186,2021-04-14
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[61.336403],[40.1864],[0.],[0.],[0.],[9.766241],[25.0544],12.11125,6.199326174588523,2021-04-14
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[61.2608],[40.200798],[0.],[0.],[0.],[10.68387],[26.1729],18.4757,6.223705367777382,2021-04-14
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[60.5588],[39.4988],[0.],[0.],[0.],[10.68387],[26.1729],13.793766666666667,6.371625532423269,2021-04-14
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[61.452503],[40.302498],[0.],[0.],[0.],[10.016665],[25.501799],16.769283333333334,6.190375912577284,2021-04-14
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[60.3698],[40.659798],[0.],[0.],[0.],[10.970427],[25.7255],23.40515,6.153950488338952,2021-04-14
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[58.648098],[40.1981],[0.],[0.],[0.],[10.580324],[27.9625],37.144800000000004,6.455241332262598,2021-04-14
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[61.764797],[40.7948],[0.],[0.],[0.],[10.970426],[25.0544],37.88881666666667,6.332579261316439,2021-04-14
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[63.041897],[42.6119],[0.],[0.],[0.],[11.187237],[25.501799],17.08745,5.694883684225538,2021-04-14
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[49.3088],[44.5388],[21.900002],[21.900002],[0.],[8.405883],[16.5538],9.85895,6.602923240986302,2015-11-10
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[49.8434],[44.7134],[21.900002],[21.900002],[0.],[8.405883],[16.5538],9.770199999999999,6.565249085681565,2015-11-10
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[49.4888],[43.998802],[22.3],[22.3],[0.],[8.142803],[16.5538],13.312683333333332,6.754962767945353,2015-11-10
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[49.7462],[43.9862],[22.3],[22.3],[0.],[8.142803],[16.5538],12.11125,6.754010335245619,2015-11-10
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[49.9091],[44.5991],[26.2],[26.2],[0.],[9.05087],[17.896],18.4757,6.876183198897222,2015-11-10
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[49.4258],[43.9358],[26.2],[26.2],[0.],[9.05087],[17.896],13.793766666666667,7.00533741347717,2015-11-10
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[50.1755],[43.9655],[22.3],[22.3],[0.],[8.142803],[16.5538],16.769283333333334,6.777022664536446,2015-11-10
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[49.7183],[44.3183],[27.800001],[27.800001],[0.],[9.017635],[18.5671],23.40515,7.071181518686457,2015-11-10
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[49.064],[42.224],[25.8],[25.8],[0.],[7.436133],[18.790798],37.144800000000004,7.6567913272860295,2015-11-10
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[50.1035],[43.9835],[26.899998],[26.899998],[0.],[8.06872],[17.6723],37.88881666666667,7.3044893530030395,2015-11-10
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[51.044],[44.924],[21.199999],[21.199999],[0.],[8.358121],[20.580399],17.08745,6.505546529625882,2015-11-10
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[44.8988],[32.9288],[0.6],[0.6],[0.07],[10.51628],[25.949202],9.85895,8.622822706953517,2010-04-18
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[45.5234],[33.1934],[0.6],[0.6],[0.07],[10.51628],[25.949202],9.770199999999999,8.503869939518511,2010-04-18
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[45.1688],[32.4788],[0.9000001],[0.9000001],[0.07],[10.693234],[26.3966],13.312683333333332,8.871164024918933,2010-04-18
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[45.5162],[32.6462],[0.9000001],[0.9000001],[0.07],[10.693234],[26.3966],12.11125,8.787888222456406,2010-04-18
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[46.3991],[33.4391],[0.6],[0.6],[0.],[11.364753],[26.844],18.4757,8.429965583668436,2010-04-18
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[45.915802],[32.6858],[0.6],[0.6],[0.],[11.364753],[26.844],13.793766666666667,8.745868510522563,2010-04-18
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[46.1255],[32.8055],[0.9000001],[0.9000001],[0.07],[10.693234],[26.3966],16.769283333333334,8.731911144210502,2010-04-18
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[46.2983],[32.7983],[0.5],[0.5],[0.],[11.677482],[27.5151],23.40515,8.743061674805617,2010-04-18
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[45.464],[30.884],[0.6],[0.6],[0.],[11.113185],[27.738798],37.144800000000004,9.930435210208554,2010-04-18
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[47.8535],[33.5435],[0.70000005],[0.70000005],[0.],[11.990404],[28.6336],37.88881666666667,8.640303014637771,2010-04-18
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[49.694],[34.754],[0.6],[0.6],[0.],[12.125282],[30.4232],17.08745,7.890665692590709,2010-04-18
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[76.218796],[60.4688],[2.8],[2.8],[0.],[13.04384],[26.620298],9.85895,3.6020489694825537,2014-09-10
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[76.3934],[60.7334],[2.8],[2.8],[0.],[13.04384],[26.620298],9.770199999999999,3.581517213806619,2014-09-10
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[75.8588],[60.108803],[2.3],[2.3],[0.],[13.030404],[27.067701],13.312683333333332,3.6199102929719964,2014-09-10
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[76.1162],[60.276203],[2.3],[2.3],[0.],[13.030404],[27.067701],12.11125,3.603091300344034,2014-09-10
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[76.9991],[61.0691],[1.5000001],[1.5000001],[0.],[12.285184],[26.3966],18.4757,3.539798520409406,2014-09-10
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[76.4258],[60.4058],[1.5000001],[1.5000001],[0.],[12.285184],[26.3966],13.793766666666667,3.567510313652434,2014-09-10
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[76.36549],[60.5255],[2.3],[2.3],[0.],[13.030404],[27.067701],16.769283333333334,3.6022099294058627,2014-09-10
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[76.5383],[60.4283],[1.],[1.],[0.],[11.830748],[26.620298],23.40515,3.6054059466209227,2014-09-10
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[72.914],[57.974],[2.1000001],[2.1000001],[0.],[12.32179],[27.9625],37.144800000000004,4.041542101750041,2014-09-10
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[76.2935],[60.903496],[0.3],[0.3],[0.],[11.463397],[26.620298],37.88881666666667,3.7520433437122116,2014-09-10
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[76.514],[61.573997],[0.],[0.],[0.],[9.903621],[25.0544],17.08745,3.4381254623475965,2014-09-10
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[45.227303],[41.0873],[28.9],[28.9],[0.],[9.304415],[19.9093],9.85895,7.908498845660663,2020-10-29
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[45.6404],[41.2304],[29.899996],[29.899996],[0.],[9.017635],[19.238201],9.770199999999999,7.9329001836639605,2020-10-29
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[44.9528],[40.6328],[29.5],[29.5],[0.],[9.05916],[19.6856],13.312683333333332,8.093200617635576,2020-10-29
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[45.046402],[40.726402],[29.5],[29.5],[0.],[9.05916],[19.6856],12.11125,8.061130415977395,2020-10-29
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[46.1408],[41.9108],[28.700003],[28.700003],[0.],[9.108739],[20.3567],18.4757,7.695788758753042,2020-10-29
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[45.4388],[41.2088],[28.700003],[28.700003],[0.],[9.108739],[20.3567],13.793766666666667,7.870991293825487,2020-10-29
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[45.1625],[41.0225],[29.899996],[29.899996],[0.],[8.8127575],[19.238201],16.769283333333334,8.017942821225722,2020-10-29
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[45.6098],[41.2898],[27.5],[27.5],[0.],[9.26939],[20.133],23.40515,7.827534007399888,2020-10-29
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[43.7981],[39.2981],[26.099998],[26.099998],[0.],[9.440564],[23.2648],37.144800000000004,8.532286507772449,2020-10-29
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[46.1948],[42.3248],[27.100002],[27.100002],[0.],[10.243897],[21.4752],37.88881666666667,7.72816585368308,2020-10-29
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[47.2919],[43.421898],[27.6],[27.6],[0.],[10.20229],[20.3567],17.08745,7.22754521039576,2020-10-29
