Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[55.4846],[38.2046],[0.70000005],[0.70000005],[0.],[10.31206],[20.3567],10.15355,6.752992359868417,2018-01-22
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[55.3244],[36.8744],[0.6],[0.6],[0.],[10.580324],[21.0278],13.86005,7.147993103509187,2018-01-22
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[55.121],[37.931],[0.70000005],[0.70000005],[0.],[10.20229],[19.6856],12.785766666666666,6.8370718398118475,2018-01-22
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[54.225502],[37.7555],[0.6],[0.6],[0.],[10.970427],[22.8174],14.827083333333333,6.887310295019664,2018-01-22
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[52.3067],[36.2867],[0.3],[0.3],[0.],[9.408707],[18.5671],18.154666666666667,7.331932937152449,2018-01-22
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[73.4198],[45.9698],[0.],[0.],[0.],[8.60591],[18.3434],17.282500000000002,5.101217348890736,2020-10-09
Munhall,"('-79.90000', '40.40000')",Monroeville,"('-79.80000', '40.40000')",[73.302795],[45.8528],[0.],[0.],[0.],[8.60591],[18.3434],17.204633333333334,5.119416308865038,2020-10-09
Monroeville,"('-79.80000', '40.40000')",Murrysville,"('-79.70000', '40.40000')",[73.0346],[46.1246],[0.],[0.],[0.],[9.304414],[19.238201],24.057333333333336,5.126252461247268,2020-10-09
Murrysville,"('-79.70000', '40.40000')",Township of North Huntingdon,"('-79.70000', '40.30000')",[72.6098],[45.429802],[0.],[0.],[0.],[9.083983],[19.461899],22.594266666666666,5.224656159138213,2020-10-09
Township of North Huntingdon,"('-79.70000', '40.30000')",Township of Hempfield,"('-79.60000', '40.30000')",[71.1959],[44.2859],[0.],[0.],[0.],[9.196219],[18.5671],13.800083333333333,5.367431651201193,2020-10-09
Township of Hempfield,"('-79.60000', '40.30000')",Mount Pleasant,"('-79.50000', '40.20000')",[72.1967],[47.716698],[0.],[0.],[0.],[9.083983],[19.461899],20.875966666666667,4.861450415893565,2020-10-09
Mount Pleasant,"('-79.50000', '40.20000')",Township of Bullskin,"('-79.50000', '40.10000')",[70.385895],[46.2659],[0.],[0.],[0.],[8.727168],[19.6856],17.133216666666666,5.053924561150044,2020-10-09
Township of Bullskin,"('-79.50000', '40.10000')",Township of Donegal,"('-79.40000', '40.10000')",[69.2087],[47.1587],[0.],[0.],[0.],[9.182606],[22.369999],16.380366666666667,4.91492885279712,2020-10-09
Township of Donegal,"('-79.40000', '40.10000')",Township of Jefferson,"('-79.20000', '40.10000')",[65.2307],[42.2807],[0.],[0.],[0.],[9.704559],[23.4885],32.489133333333335,5.917006371381914,2020-10-09
Township of Jefferson,"('-79.20000', '40.10000')",Township of Lincoln,"('-79.10000', '40.10000')",[67.1963],[44.2463],[0.],[0.],[0.],[9.704559],[23.4885],38.85316666666667,5.662924122084226,2020-10-09
Township of Lincoln,"('-79.10000', '40.10000')",Township of Somerset,"('-79.10000', '40.00000')",[67.6472],[42.987198],[0.],[0.],[0.],[8.01895],[15.2116],14.838283333333333,5.611093983243354,2020-10-09
Township of Somerset,"('-79.10000', '40.00000')",Township of Stonycreek,"('-78.90000', '40.00000')",[66.840805],[43.1708],[0.],[0.],[0.],[9.048105],[17.0012],27.09345,5.668688317327604,2020-10-09
Township of Stonycreek,"('-78.90000', '40.00000')",Township of Allegheny,"('-78.80000', '40.00000')",[65.5187],[41.8487],[0.],[0.],[0.],[9.048105],[17.0012],23.512816666666666,5.895504079388187,2020-10-09
Township of Allegheny,"('-78.80000', '40.00000')",Township of Juniata,"('-78.70000', '40.00000')",[69.575905],[45.8159],[0.],[0.],[0.],[7.4663534],[18.3434],37.590900000000005,5.372338890352888,2020-10-09
Township of Juniata,"('-78.70000', '40.00000')",Township of Harrison,"('-78.60000', '40.00000')",[69.845],[46.085],[0.],[0.],[0.],[7.4663534],[18.3434],29.433333333333334,5.193367578541798,2020-10-09
Township of Harrison,"('-78.60000', '40.00000')",Bedford County,"('-78.50000', '40.00000')",[70.2779],[46.5179],[0.],[0.],[0.],[7.4663534],[18.3434],36.60733333333334,5.242909005272918,2020-10-09
Bedford County,"('-78.50000', '40.00000')",Township of West Providence,"('-78.40000', '40.00000')",[67.7534],[43.9034],[0.],[0.],[0.],[8.643624],[16.5538],95.13781666666667,8.918550165989517,2020-10-09
Township of West Providence,"('-78.40000', '40.00000')",Township of East Providence,"('-78.30000', '40.00000')",[70.6352],[48.1352],[0.],[0.],[0.],[7.6189475],[18.119701],95.87361666666668,8.32103503366003,2020-10-09
Township of East Providence,"('-78.30000', '40.00000')",Township of Brush Creek,"('-78.20000', '40.00000')",[69.2546],[46.7546],[0.],[0.],[0.],[7.6189475],[18.119701],35.41916666666667,5.184513939388014,2020-10-09
Township of Brush Creek,"('-78.20000', '40.00000')",Township of Licking Creek,"('-78.10000', '40.00000')",[70.7369],[46.796898],[0.],[0.],[0.],[7.4663534],[19.238201],9.723733333333334,4.946598649545928,2020-10-09
Township of Licking Creek,"('-78.10000', '40.00000')",Township of Wells,"('-78.10000', '40.10000')",[69.7199],[46.0499],[0.],[0.],[0.],[8.352132],[19.238201],31.15263333333333,5.222971948338768,2020-10-09
Township of Wells,"('-78.10000', '40.10000')",Township of Taylor,"('-78.00000', '40.10000')",[70.6271],[46.7771],[0.],[0.],[0.],[8.142803],[19.0145],42.160666666666664,5.325688124453453,2020-10-09
Township of Taylor,"('-78.00000', '40.10000')",Township of Dublin,"('-77.90000', '40.10000')",[70.697296],[47.7473],[0.],[0.],[0.],[8.643624],[18.3434],18.337783333333334,4.840251417229481,2020-10-09
Township of Dublin,"('-77.90000', '40.10000')",Metal,"('-77.80000', '40.10000')",[70.4264],[47.3864],[0.],[0.],[0.],[8.973131],[19.6856],15.773266666666666,4.878746548376792,2020-10-09
Metal,"('-77.80000', '40.10000')",Township of Letterkenny,"('-77.70000', '40.10000')",[68.1791],[44.059097],[0.],[0.],[0.],[8.7357645],[20.3567],15.1082,5.412929355517274,2020-10-09
Township of Letterkenny,"('-77.70000', '40.10000')",Township of Fannett,"('-77.70000', '40.20000')",[69.2285],[46.4585],[0.],[0.],[0.],[8.750074],[18.790798],23.95535,5.0734191284167895,2020-10-09
Township of Fannett,"('-77.70000', '40.20000')",Township of Lurgan,"('-77.60000', '40.10000')",[69.9224],[45.8024],[0.],[0.],[0.],[8.7357645],[20.3567],30.12773333333333,5.24767575301196,2020-10-09
Township of Lurgan,"('-77.60000', '40.10000')",Township of Toboyne,"('-77.60000', '40.20000')",[67.0172],[44.2472],[0.],[0.],[0.],[8.750074],[18.790798],45.8426,5.8370190529161885,2020-10-09
Township of Toboyne,"('-77.60000', '40.20000')",Township of Upper Mifflin,"('-77.50000', '40.20000')",[69.516495],[45.3965],[0.],[0.],[0.],[8.0656185],[21.0278],34.86676666666666,5.38847255085502,2020-10-09
Township of Upper Mifflin,"('-77.50000', '40.20000')",Township of Lower Mifflin,"('-77.40000', '40.20000')",[70.3427],[46.4927],[0.],[0.],[0.],[8.009584],[21.2515],48.877433333333336,5.558474012287695,2020-10-09
Township of Lower Mifflin,"('-77.40000', '40.20000')",Township of West Pennsboro,"('-77.30000', '40.20000')",[71.7944],[48.0344],[0.],[0.],[0.],[8.2769],[19.238201],30.964499999999997,4.9254944951456965,2020-10-09
Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[71.8646],[48.1046],[0.],[0.],[0.],[8.2769],[19.238201],10.15355,4.758086333013691,2020-10-09
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[72.2444],[48.3044],[0.],[0.],[0.],[9.712292],[18.790798],13.86005,4.741052199746185,2020-10-09
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[72.491],[47.560997],[0.],[0.],[0.],[9.83517],[19.0145],12.785766666666666,4.841989995949913,2020-10-09
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[72.4955],[48.0155],[0.],[0.],[0.],[9.408707],[19.6856],14.827083333333333,4.784908832223756,2020-10-09
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[72.1067],[48.4367],[0.],[0.],[0.],[9.83517],[19.6856],18.154666666666667,4.743078032246665,2020-10-09
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[39.0866],[14.336599],[0.],[0.],[0.],[9.493423],[23.7122],17.282500000000002,481.3182868405857,2011-02-15
Munhall,"('-79.90000', '40.40000')",Monroeville,"('-79.80000', '40.40000')",[38.8283],[16.6883],[0.],[0.],[0.],[9.574778],[24.383299],17.204633333333334,60.294670917750366,2011-02-15
Monroeville,"('-79.80000', '40.40000')",Murrysville,"('-79.70000', '40.40000')",[39.2216],[19.691599],[0.],[0.],[0.],[9.574778],[24.383299],24.057333333333336,28.546391671406685,2011-02-15
Murrysville,"('-79.70000', '40.40000')",Township of North Huntingdon,"('-79.70000', '40.30000')",[39.1451],[19.7951],[0.],[0.],[0.],[9.127947],[23.7122],22.594266666666666,28.0249674315142,2011-02-15
Township of North Huntingdon,"('-79.70000', '40.30000')",Township of Hempfield,"('-79.60000', '40.30000')",[38.0759],[18.635899],[0.],[0.],[0.],[9.660629],[24.8307],13.800083333333333,34.96308943390371,2011-02-15
Township of Hempfield,"('-79.60000', '40.30000')",Mount Pleasant,"('-79.50000', '40.20000')",[39.1703],[19.1903],[0.],[0.],[0.],[9.660629],[24.8307],20.875966666666667,31.268778149610167,2011-02-15
Mount Pleasant,"('-79.50000', '40.20000')",Township of Bullskin,"('-79.50000', '40.10000')",[38.0858],[17.3858],[0.],[0.],[0.],[9.17988],[24.8307],17.133216666666666,47.88004237419828,2011-02-15
Township of Bullskin,"('-79.50000', '40.10000')",Township of Donegal,"('-79.40000', '40.10000')",[37.0508],[17.2508],[0.],[0.],[0.],[9.17988],[24.8307],16.380366666666667,49.86323270289303,2011-02-15
Township of Donegal,"('-79.40000', '40.10000')",Township of Jefferson,"('-79.20000', '40.10000')",[32.0828],[11.922802],[0.],[0.],[0.],[13.347224],[32.660202],32.489133333333335,-77.80095709186895,2011-02-15
Township of Jefferson,"('-79.20000', '40.10000')",Township of Lincoln,"('-79.10000', '40.10000')",[33.3644],[14.374401],[0.],[0.],[0.],[14.362167],[34.6735],38.85316666666667,432.99794212356556,2011-02-15
Township of Lincoln,"('-79.10000', '40.10000')",Township of Somerset,"('-79.10000', '40.00000')",[33.6038],[13.4438],[0.],[0.],[0.],[14.362167],[34.6735],14.838283333333333,-291.2397015871832,2011-02-15
Township of Somerset,"('-79.10000', '40.00000')",Township of Stonycreek,"('-78.90000', '40.00000')",[34.2104],[15.1304],[0.],[0.],[0.],[14.362167],[34.6735],27.09345,143.4273289116976,2011-02-15
Township of Stonycreek,"('-78.90000', '40.00000')",Township of Allegheny,"('-78.80000', '40.00000')",[32.888298],[13.8083],[0.],[0.],[0.],[14.362167],[34.6735],23.512816666666666,-844.9921465242099,2011-02-15
Township of Allegheny,"('-78.80000', '40.00000')",Township of Juniata,"('-78.70000', '40.00000')",[37.3433],[17.903301],[0.],[0.],[0.],[14.267781],[36.463097],37.590900000000005,41.78387513836525,2011-02-15
Township of Juniata,"('-78.70000', '40.00000')",Township of Harrison,"('-78.60000', '40.00000')",[36.9158],[18.9158],[0.],[0.],[0.],[15.698895],[37.805298],29.433333333333334,33.0992399937498,2011-02-15
Township of Harrison,"('-78.60000', '40.00000')",Bedford County,"('-78.50000', '40.00000')",[40.0235],[20.3135],[0.],[0.],[0.],[15.698895],[37.805298],36.60733333333334,25.92034099084685,2011-02-15
Bedford County,"('-78.50000', '40.00000')",Township of West Providence,"('-78.40000', '40.00000')",[34.9646],[18.1346],[0.],[0.],[0.],[15.441782],[37.805298],95.13781666666667,42.68265019143459,2011-02-15
Township of West Providence,"('-78.40000', '40.00000')",Township of East Providence,"('-78.30000', '40.00000')",[40.4321],[22.612099],[0.],[0.],[0.],[15.198436],[37.805298],95.87361666666668,22.385946768328946,2011-02-15
Township of East Providence,"('-78.30000', '40.00000')",Township of Brush Creek,"('-78.20000', '40.00000')",[36.0986],[20.3486],[0.],[0.],[0.],[15.198436],[37.805298],35.41916666666667,25.75607917768402,2011-02-15
Township of Brush Creek,"('-78.20000', '40.00000')",Township of Licking Creek,"('-78.10000', '40.00000')",[39.2828],[22.8128],[0.],[0.],[0.],[14.882357],[37.581596],9.723733333333334,18.389461179698834,2011-02-15
Township of Licking Creek,"('-78.10000', '40.00000')",Township of Wells,"('-78.10000', '40.10000')",[36.225502],[21.0155],[0.],[0.],[0.],[14.882357],[37.581596],31.15263333333333,23.2600823799537,2011-02-15
Township of Wells,"('-78.10000', '40.10000')",Township of Taylor,"('-78.00000', '40.10000')",[37.202],[22.172],[0.],[0.],[0.],[14.882357],[37.581596],42.160666666666664,20.20699938324549,2011-02-15
Township of Taylor,"('-78.00000', '40.10000')",Township of Dublin,"('-77.90000', '40.10000')",[39.479],[23.189],[0.],[0.],[0.],[14.882357],[37.581596],18.337783333333334,17.669643583417816,2011-02-15
Township of Dublin,"('-77.90000', '40.10000')",Metal,"('-77.80000', '40.10000')",[39.6464],[23.8964],[0.],[0.],[0.],[14.583455],[36.9105],15.773266666666666,16.39605931997416,2011-02-15
Metal,"('-77.80000', '40.10000')",Township of Letterkenny,"('-77.70000', '40.10000')",[37.9265],[22.536499],[0.],[0.],[0.],[14.583455],[36.9105],15.1082,19.000880755431485,2011-02-15
Township of Letterkenny,"('-77.70000', '40.10000')",Township of Fannett,"('-77.70000', '40.20000')",[37.8149],[22.3349],[0.],[0.],[0.],[14.638255],[37.1342],23.95535,19.518776816025493,2011-02-15
Township of Fannett,"('-77.70000', '40.20000')",Township of Lurgan,"('-77.60000', '40.10000')",[39.2954],[24.2654],[0.],[0.],[0.],[14.292313],[35.5683],30.12773333333333,15.934888278280082,2011-02-15
Township of Lurgan,"('-77.60000', '40.10000')",Township of Toboyne,"('-77.60000', '40.20000')",[33.755],[19.535],[0.],[0.],[0.],[14.638255],[37.1342],45.8426,29.749444894308205,2011-02-15
Township of Toboyne,"('-77.60000', '40.20000')",Township of Upper Mifflin,"('-77.50000', '40.20000')",[38.7437],[23.9837],[0.],[0.],[0.],[14.853748],[37.581596],34.86676666666666,16.455111123146473,2011-02-15
Township of Upper Mifflin,"('-77.50000', '40.20000')",Township of Lower Mifflin,"('-77.40000', '40.20000')",[38.7167],[24.2267],[0.],[0.],[0.],[14.900839],[36.239403],48.877433333333336,16.413625905059654,2011-02-15
Township of Lower Mifflin,"('-77.40000', '40.20000')",Township of West Pennsboro,"('-77.30000', '40.20000')",[38.5997],[24.3797],[0.],[0.],[0.],[14.900839],[36.239403],30.964499999999997,15.772992570217534,2011-02-15
Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[38.3927],[24.5327],[0.],[0.],[0.],[14.900839],[36.239403],10.15355,15.38866605942386,2011-02-15
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[38.2442],[24.5642],[0.],[0.],[0.],[15.167124],[34.4498],13.86005,15.35343693502962,2011-02-15
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[38.0408],[24.6308],[0.],[0.],[0.],[15.167124],[34.4498],12.785766666666666,15.25369809989429,2011-02-15
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[37.6187],[24.2987],[0.],[0.],[0.],[15.167124],[34.4498],14.827083333333333,15.752514170793011,2011-02-15
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[37.7897],[24.1997],[0.],[0.],[0.],[15.167124],[34.4498],18.154666666666667,15.921615386712714,2011-02-15
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[21.986599],[9.3866005],[0.],[0.],[0.63],[14.907554],[35.5683],17.282500000000002,-35.08116830642941,2010-01-02
Munhall,"('-79.90000', '40.40000')",Monroeville,"('-79.80000', '40.40000')",[21.9083],[9.5783],[0.],[0.],[0.90999997],[15.109274],[35.5683],17.204633333333334,-36.60397536612349,2010-01-02
Monroeville,"('-79.80000', '40.40000')",Murrysville,"('-79.70000', '40.40000')",[22.2116],[10.1516],[0.],[0.],[0.90999997],[15.109274],[35.5683],24.057333333333336,-42.0120269793752,2010-01-02
Murrysville,"('-79.70000', '40.40000')",Township of North Huntingdon,"('-79.70000', '40.30000')",[22.0451],[9.715099],[0.],[0.],[0.77],[14.811576],[34.8972],22.594266666666666,-37.73686498392611,2010-01-02
Township of North Huntingdon,"('-79.70000', '40.30000')",Township of Hempfield,"('-79.60000', '40.30000')",[20.8859],[8.645901],[0.],[0.],[1.05],[15.609388],[36.0157],13.800083333333333,-30.238782317751273,2010-01-02
Township of Hempfield,"('-79.60000', '40.30000')",Mount Pleasant,"('-79.50000', '40.20000')",[21.6203],[9.2903],[0.],[0.],[1.05],[15.609388],[36.0157],20.875966666666667,-34.34038864363523,2010-01-02
Mount Pleasant,"('-79.50000', '40.20000')",Township of Bullskin,"('-79.50000', '40.10000')",[19.6358],[7.3958015],[0.5],[0.],[1.05],[15.218178],[36.6868],17.133216666666666,-24.632983270888488,2010-01-02
Township of Bullskin,"('-79.50000', '40.10000')",Township of Donegal,"('-79.40000', '40.10000')",[18.420801],[6.6308002],[0.5],[0.],[1.05],[15.218178],[36.6868],16.380366666666667,-22.076187939903864,2010-01-02
Township of Donegal,"('-79.40000', '40.10000')",Township of Jefferson,"('-79.20000', '40.10000')",[14.532801],[2.292801],[0.8000001],[0.],[1.12],[18.91026],[43.3978],32.489133333333335,-13.771922381286961,2010-01-02
Township of Jefferson,"('-79.20000', '40.10000')",Township of Lincoln,"('-79.10000', '40.10000')",[16.624401],[4.8344],[0.6],[0.],[0.97999996],[19.42458],[44.0689],38.85316666666667,-17.485719157804176,2010-01-02
Township of Lincoln,"('-79.10000', '40.10000')",Township of Somerset,"('-79.10000', '40.00000')",[16.053799],[3.8138008],[0.6],[0.],[0.97999996],[19.42458],[44.0689],14.838283333333333,-15.987477069109497,2010-01-02
Township of Somerset,"('-79.10000', '40.00000')",Township of Stonycreek,"('-78.90000', '40.00000')",[15.670401],[4.4204006],[0.6],[0.],[0.97999996],[19.42458],[44.0689],27.09345,-16.90848694404188,2010-01-02
Township of Stonycreek,"('-78.90000', '40.00000')",Township of Allegheny,"('-78.80000', '40.00000')",[14.348301],[3.098301],[0.6],[0.],[0.97999996],[19.42458],[44.0689],23.512816666666666,-14.880779369847804,2010-01-02
Township of Allegheny,"('-78.80000', '40.00000')",Township of Juniata,"('-78.70000', '40.00000')",[18.8033],[7.1033],[0.],[0.],[0.],[17.381071],[41.8319],37.590900000000005,-23.208950310298746,2010-01-02
Township of Juniata,"('-78.70000', '40.00000')",Township of Harrison,"('-78.60000', '40.00000')",[19.1858],[7.6658],[0.],[0.],[0.28],[18.550922],[43.1741],29.433333333333334,-25.43116887689216,2010-01-02
Township of Harrison,"('-78.60000', '40.00000')",Bedford County,"('-78.50000', '40.00000')",[19.7735],[8.4335],[0.],[0.],[0.28],[18.550922],[43.1741],36.60733333333334,-28.841631998757233,2010-01-02
Bedford County,"('-78.50000', '40.00000')",Township of West Providence,"('-78.40000', '40.00000')",[16.4246],[6.524601],[0.],[0.],[0.84],[19.451612],[45.1874],95.13781666666667,-18.16997792283735,2010-01-02
Township of West Providence,"('-78.40000', '40.00000')",Township of East Providence,"('-78.30000', '40.00000')",[20.542099],[10.462101],[0.],[0.],[0.07],[17.685038],[42.7267],95.87361666666668,-42.21468717705848,2010-01-02
Township of East Providence,"('-78.30000', '40.00000')",Township of Brush Creek,"('-78.20000', '40.00000')",[18.7286],[9.0986],[0.],[0.],[0.07],[17.685038],[42.7267],35.41916666666667,-32.81313991703417,2010-01-02
Township of Brush Creek,"('-78.20000', '40.00000')",Township of Licking Creek,"('-78.10000', '40.00000')",[20.7428],[11.112799],[0.],[0.],[0.14],[18.031109],[44.0689],9.723733333333334,-56.10259314369321,2010-01-02
Township of Licking Creek,"('-78.10000', '40.00000')",Township of Wells,"('-78.10000', '40.10000')",[19.3955],[9.945499],[0.],[0.],[0.14],[18.031109],[44.0689],31.15263333333333,-39.787245167537314,2010-01-02
Township of Wells,"('-78.10000', '40.10000')",Township of Taylor,"('-78.00000', '40.10000')",[20.822],[10.922001],[0.],[0.],[0.14],[18.031109],[44.0689],42.160666666666664,-52.24838109653838,2010-01-02
Township of Taylor,"('-78.00000', '40.10000')",Township of Dublin,"('-77.90000', '40.10000')",[21.299],[11.488998],[0.],[0.],[0.14],[18.031109],[44.0689],18.337783333333334,-64.47622098715969,2010-01-02
Township of Dublin,"('-77.90000', '40.10000')",Metal,"('-77.80000', '40.10000')",[21.9164],[12.1964],[0.],[0.],[0.07],[19.533762],[46.3059],15.773266666666666,-89.79387265391466,2010-01-02
Metal,"('-77.80000', '40.10000')",Township of Letterkenny,"('-77.70000', '40.10000')",[20.9165],[11.016499],[0.],[0.],[0.07],[19.533762],[46.3059],15.1082,-54.2750704757369,2010-01-02
Township of Letterkenny,"('-77.70000', '40.10000')",Township of Fannett,"('-77.70000', '40.20000')",[20.804901],[11.624899],[0.],[0.],[0.14],[19.2499],[47.2007],23.95535,-68.12519250582336,2010-01-02
Township of Fannett,"('-77.70000', '40.20000')",Township of Lurgan,"('-77.60000', '40.10000')",[23.0054],[12.9254],[0.],[0.],[0.],[20.139212],[46.7533],30.12773333333333,-150.6000176505203,2010-01-02
Township of Lurgan,"('-77.60000', '40.10000')",Township of Toboyne,"('-77.60000', '40.20000')",[18.545],[10.084999],[0.],[0.],[0.14],[19.2499],[47.2007],45.8426,-40.8981492637113,2010-01-02
Township of Toboyne,"('-77.60000', '40.20000')",Township of Upper Mifflin,"('-77.50000', '40.20000')",[23.1737],[13.633699],[0.],[0.],[0.],[19.391062],[47.648098],34.86676666666666,-442.0310768177783,2010-01-02
Township of Upper Mifflin,"('-77.50000', '40.20000')",Township of Lower Mifflin,"('-77.40000', '40.20000')",[23.5967],[14.1467],[0.],[0.],[0.],[19.823658],[47.648098],48.877433333333336,1104.86792922063,2010-01-02
Township of Lower Mifflin,"('-77.40000', '40.20000')",Township of West Pennsboro,"('-77.30000', '40.20000')",[23.839699],[14.569698],[0.],[0.],[0.],[19.823658],[47.648098],30.964499999999997,284.52662590612397,2010-01-02
Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[24.0827],[14.992701],[0.],[0.],[0.],[19.823658],[47.648098],10.15355,163.19919547692336,2010-01-02
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[24.2042],[15.294201],[0.],[0.],[0.],[19.803452],[46.0822],13.86005,125.19239190956081,2010-01-02
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[24.270802],[15.6308],[0.],[0.],[0.],[19.803452],[46.0822],12.785766666666666,99.35269147711254,2010-01-02
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[24.2987],[15.658701],[0.],[0.],[0.],[19.803452],[46.0822],14.827083333333333,97.68916598781699,2010-01-02
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[24.9197],[16.279701],[0.],[0.],[0.],[19.803452],[46.0822],18.154666666666667,71.10073778025553,2010-01-02
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[65.0066],[48.9866],[4.2],[4.2],[0.],[11.478665],[27.738798],17.282500000000002,4.880362000190798,2010-04-24
Munhall,"('-79.90000', '40.40000')",Monroeville,"('-79.80000', '40.40000')",[64.2983],[49.1783],[3.1999998],[3.1999998],[0.],[11.728794],[29.3047],17.204633333333334,4.802370056215578,2010-04-24
Monroeville,"('-79.80000', '40.40000')",Murrysville,"('-79.70000', '40.40000')",[63.9716],[49.9316],[3.1999998],[3.1999998],[0.],[11.728794],[29.3047],24.057333333333336,4.752259047778336,2010-04-24
Murrysville,"('-79.70000', '40.40000')",Township of North Huntingdon,"('-79.70000', '40.30000')",[63.6251],[50.0351],[4.1],[4.1],[0.],[11.948595],[29.081],22.594266666666666,4.77072972604277,2010-04-24
Township of North Huntingdon,"('-79.70000', '40.30000')",Township of Hempfield,"('-79.60000', '40.30000')",[62.0159],[48.8759],[3.5],[3.5],[0.],[13.446212],[32.660202],13.800083333333333,4.84408974925387,2010-04-24
Township of Hempfield,"('-79.60000', '40.30000')",Mount Pleasant,"('-79.50000', '40.20000')",[62.3003],[50.1503],[3.5],[3.5],[0.],[13.446212],[32.660202],20.875966666666667,4.712272553501795,2010-04-24
Mount Pleasant,"('-79.50000', '40.20000')",Township of Bullskin,"('-79.50000', '40.10000')",[60.7658],[48.7058],[4.7],[4.7],[0.],[15.047878],[36.239403],17.133216666666666,4.9447151492271635,2010-04-24
Township of Bullskin,"('-79.50000', '40.10000')",Township of Donegal,"('-79.40000', '40.10000')",[59.0108],[47.8508],[4.7],[4.7],[0.],[15.047878],[36.239403],16.380366666666667,5.064960057981509,2010-04-24
Township of Donegal,"('-79.40000', '40.10000')",Township of Jefferson,"('-79.20000', '40.10000')",[54.0428],[43.9628],[10.199999],[10.199999],[0.],[16.008232],[36.239403],32.489133333333335,6.208182566458838,2010-04-24
Township of Jefferson,"('-79.20000', '40.10000')",Township of Lincoln,"('-79.10000', '40.10000')",[56.0444],[46.0544],[7.9],[7.9],[0.],[16.121927],[35.792],38.85316666666667,5.804426024508931,2010-04-24
Township of Lincoln,"('-79.10000', '40.10000')",Township of Somerset,"('-79.10000', '40.00000')",[55.5638],[45.4838],[7.9],[7.9],[0.],[16.121927],[35.792],14.838283333333333,5.61958439483883,2010-04-24
Township of Somerset,"('-79.10000', '40.00000')",Township of Stonycreek,"('-78.90000', '40.00000')",[54.1904],[44.290398],[7.9],[7.9],[0.],[16.121927],[35.792],27.09345,5.932874740572657,2010-04-24
Township of Stonycreek,"('-78.90000', '40.00000')",Township of Allegheny,"('-78.80000', '40.00000')",[52.8683],[42.9683],[7.9],[7.9],[0.],[16.121927],[35.792],23.512816666666666,6.1615580558930505,2010-04-24
Township of Allegheny,"('-78.80000', '40.00000')",Township of Juniata,"('-78.70000', '40.00000')",[56.333298],[44.2733],[5.200001],[5.200001],[0.],[10.516279],[25.7255],37.590900000000005,5.94097845244099,2010-04-24
Township of Juniata,"('-78.70000', '40.00000')",Township of Harrison,"('-78.60000', '40.00000')",[56.8958],[45.915802],[6.2000003],[6.2000003],[0.],[11.305152],[27.291399],29.433333333333334,5.569804666300381,2010-04-24
Township of Harrison,"('-78.60000', '40.00000')",Bedford County,"('-78.50000', '40.00000')",[57.3935],[45.6035],[6.2000003],[6.2000003],[0.],[11.305152],[27.291399],36.60733333333334,5.740177183003573,2010-04-24
Bedford County,"('-78.50000', '40.00000')",Township of West Providence,"('-78.40000', '40.00000')",[54.6746],[43.7846],[7.2999997],[7.2999997],[0.],[14.20627],[31.0943],95.13781666666667,9.381326171588151,2010-04-24
Township of West Providence,"('-78.40000', '40.00000')",Township of East Providence,"('-78.30000', '40.00000')",[57.7121],[46.5521],[3.9],[3.9],[0.],[10.0041685],[26.3966],95.87361666666668,8.767492456790634,2010-04-24
